252, 66, 336, 65
257, 65, 340, 67
250, 75, 332, 74
247, 77, 333, 76
246, 78, 331, 76
248, 73, 332, 70
253, 76, 337, 76
252, 74, 336, 73
248, 73, 333, 70
246, 73, 331, 70
247, 71, 330, 68
254, 71, 335, 71
245, 76, 332, 74
246, 71, 329, 70
246, 72, 328, 70
